superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door
1532,-70,-57,-68,-52,-69,-68,-74,-70,-61,-82,0,0
1533,-88,-57,-62,-52,-76,-78,-72,-75,-68,-78,0,0
1534,-63,-56,-67,-61,-76,-88,-79,-66,-63,-76,0,0
1535,-68,-63,-67,-54,-66,-82,-73,-69,-63,-74,0,0
1536,-64,-69,-74,-52,-76,-70,-78,-79,-66,-74,0,0
1537,-72,-62,-78,-62,-72,-79,-78,-67,-69,-87,0,0
1538,-84,-66,-64,-72,-70,-81,-72,-77,-76,-81,0,0
1539,-76,-70,-73,-60,-73,-70,-67,-73,-69,-79,0,0
1540,-64,-61,-80,-59,-72,-76,-72,-73,-74,-82,0,0
1541,-62,-67,-68,-62,-88,-72,-69,-82,-62,-75,0,0
1542,-69,-62,-64,-58,-81,-66,-70,-64,-66,-76,0,0
1543,-64,-69,-64,-56,-77,-79,-69,-70,-72,-100,0,0
1544,-69,-58,-63,-100,-73,-79,-68,-67,-69,-78,0,0
1545,-72,-64,-64,-72,-71,-70,-80,-60,-62,-86,0,0
1546,-64,-52,-62,-64,-67,-64,-70,-66,-63,-65,0,0
1547,-56,-64,-86,-69,-77,-63,-69,-66,-68,-72,0,0
1548,-59,-58,-63,-66,-64,-75,-100,-65,-65,-68,0,0
1549,-60,-55,-68,-68,-63,-63,-100,-62,-62,-75,0,0
1550,-61,-60,-100,-73,-78,-71,-82,-65,-63,-74,0,0
1551,-66,-70,-68,-68,-72,-67,-76,-62,-62,-68,0,0
1552,-71,-63,-62,-72,-73,-67,-69,-64,-69,-72,0,0
1553,-67,-100,-100,-100,-69,-67,-100,-64,-70,-83,0,0
1554,-62,-59,-61,-70,-72,-65,-69,-64,-67,-77,0,0
1555,-60,-64,-62,-69,-65,-78,-65,-71,-69,-81,0,0
1556,-62,-61,-60,-68,-68,-73,-67,-75,-64,-86,0,0
1557,-64,-55,-62,-69,-70,-66,-64,-100,-63,-68,0,0
1558,-100,-61,-63,-64,-78,-75,-68,-69,-63,-84,0,0
1559,-64,-62,-65,-61,-70,-74,-70,-70,-63,-80,0,0
1560,-64,-61,-63,-65,-68,-66,-64,-77,-62,-66,0,0
1561,-74,-61,-100,-65,-62,-64,-61,-65,-67,-77,0,0
1562,-71,-56,-65,-66,-73,-71,-79,-68,-71,-74,0,0
1563,-78,-52,-78,-62,-68,-70,-69,-73,-71,-70,0,0
1564,-65,-53,-71,-61,-67,-69,-81,-67,-65,-75,0,0
1565,-71,-53,-70,-62,-66,-73,-68,-69,-78,-68,0,0
1566,-62,-100,-61,-62,-65,-69,-74,-67,-74,-79,0,0
1567,-66,-51,-71,-76,-67,-64,-65,-70,-69,-70,0,0
1568,-66,-58,-71,-75,-63,-68,-70,-70,-75,-70,0,0
1569,-66,-57,-78,-69,-62,-64,-65,-65,-69,-68,0,0
1570,-60,-52,-75,-75,-63,-67,-69,-71,-69,-66,0,0
1571,-57,-55,-67,-75,-64,-67,-64,-63,-84,-80,0,0
1572,-60,-54,-80,-68,-64,-69,-65,-68,-70,-65,0,0
1573,-53,-48,-74,-79,-72,-69,-61,-71,-64,-72,0,0
1574,-59,-54,-67,-70,-84,-70,-63,-65,-72,-70,0,0
1575,-58,-53,-69,-65,-70,-69,-70,-69,-64,-73,0,0
1576,-74,-50,-80,-74,-66,-75,-71,-62,-67,-78,0,0
1577,-59,-47,-69,-65,-72,-75,-61,-66,-60,-68,0,0
1578,-54,-53,-71,-77,-77,-68,-62,-74,-62,-74,0,0
1579,-54,-53,-70,-64,-70,-80,-67,-68,-73,-83,0,0
1580,-52,-46,-77,-69,-70,-67,-62,-67,-64,-100,0,0
1581,-47,-50,-65,-67,-66,-66,-65,-72,-76,-71,0,0
1582,-47,-51,-79,-70,-60,-75,-78,-71,-72,-80,0,0
1583,-54,-56,-74,-72,-61,-65,-69,-79,-66,-63,0,0
1584,-57,-54,-74,-64,-68,-62,-67,-66,-72,-69,0,0
1585,-49,-56,-71,-68,-77,-63,-67,-64,-74,-69,0,0
1586,-52,-50,-73,-66,-67,-68,-63,-67,-72,-67,0,0
1587,-52,-52,-87,-76,-66,-68,-63,-68,-72,-72,0,0
1588,-62,-56,-75,-77,-100,-71,-67,-79,-64,-76,0,0
1589,-65,-63,-70,-74,-100,-64,-65,-65,-63,-65,0,0
1590,-77,-52,-70,-75,-77,-67,-69,-69,-64,-69,0,0
1591,-59,-56,-78,-67,-63,-65,-65,-74,-75,-64,0,0
1592,-56,-52,-75,-70,-61,-63,-65,-67,-76,-64,0,0
1593,-64,-55,-76,-72,-72,-68,-65,-64,-64,-58,0,0
1594,-60,-50,-80,-81,-63,-69,-100,-61,-64,-71,0,0
1595,-63,-53,-73,-73,-71,-61,-67,-64,-64,-61,0,0
1596,-58,-56,-75,-74,-67,-60,-72,-64,-75,-60,0,0
1597,-66,-54,-83,-73,-58,-63,-73,-67,-65,-57,0,0
1598,-60,-58,-88,-78,-54,-71,-67,-65,-73,-66,0,0
1599,-69,-58,-73,-72,-63,-62,-68,-74,-61,-60,0,0
1600,-66,-63,-70,-70,-67,-64,-67,-68,-72,-77,0,0
1601,-70,-57,-71,-71,-71,-65,-67,-67,-61,-62,0,0
1602,-70,-57,-74,-64,-58,-60,-64,-100,-61,-63,0,0
1603,-73,-57,-79,-77,-58,-61,-64,-63,-66,-60,0,0
1604,-67,-63,-78,-69,-60,-64,-100,-65,-67,-68,0,0
1605,-100,-55,-75,-72,-57,-64,-66,-67,-64,-78,0,0
1606,-62,-63,-78,-67,-63,-64,-66,-70,-58,-64,0,1
1607,-69,-62,-75,-78,-64,-65,-71,-71,-62,-82,0,1
1608,-74,-79,-74,-81,-56,-61,-65,-63,-78,-65,0,1
1609,-64,-54,-72,-66,-60,-58,-68,-62,-66,-64,0,1
1610,-65,-63,-82,-71,-63,-56,-68,-68,-62,-62,0,1
1611,-68,-57,-73,-76,-60,-60,-70,-64,-62,-67,0,1
1612,-63,-56,-81,-68,-60,-61,-70,-62,-63,-71,0,1
1613,-68,-70,-84,-66,-59,-60,-73,-68,-65,-61,0,1
1614,-66,-74,-81,-71,-60,-59,-64,-64,-62,-64,0,1
1615,-68,-63,-71,-66,-62,-57,-69,-65,-63,-66,1,0
1616,-64,-66,-71,-68,-65,-56,-69,-71,-61,-64,1,0
1617,-63,-58,-77,-70,-69,-53,-63,-66,-69,-64,1,0
1618,-57,-59,-74,-77,-58,-52,-71,-70,-69,-72,1,0
1619,-61,-56,-74,-76,-69,-70,-62,-70,-64,-82,1,0
1620,-61,-100,-81,-100,-63,-52,-69,-74,-70,-67,1,0
1621,-66,-65,-78,-70,-62,-52,-68,-65,-67,-64,1,0
1622,-55,-59,-72,-68,-62,-52,-100,-76,-70,-64,1,0
1623,-57,-62,-78,-75,-65,-57,-71,-67,-74,-71,1,0
1624,-63,-79,-81,-75,-63,-60,-70,-68,-60,-80,1,0
1625,-64,-66,-71,-100,-71,-79,-63,-78,-68,-70,1,0
1626,-57,-68,-87,-100,-63,-64,-81,-62,-63,-60,1,0
1627,-59,-63,-73,-79,-67,-75,-72,-63,-65,-65,1,0
1628,-65,-64,-68,-73,-73,-73,-64,-68,-70,-62,1,0
1629,-66,-70,-71,-67,-67,-62,-67,-67,-70,-70,1,0
1630,-57,-76,-73,-65,-64,-62,-63,-64,-68,-72,1,0
1631,-58,-76,-74,-68,-67,-63,-69,-76,-71,-65,1,0
1632,-62,-73,-71,-68,-65,-65,-71,-71,-79,-66,1,0
1633,-64,-65,-86,-64,-62,-65,-67,-66,-68,-66,1,0
1634,-62,-67,-86,-66,-57,-66,-76,-66,-64,-68,1,0
1635,-60,-73,-83,-67,-61,-74,-72,-67,-64,-65,1,0
1636,-64,-79,-76,-78,-57,-70,-69,-68,-59,-70,1,0
1637,-68,-79,-72,-72,-62,-74,-80,-64,-81,-65,1,0
1638,-65,-71,-71,-70,-60,-73,-65,-65,-60,-63,1,0
1639,-66,-72,-72,-71,-62,-71,-68,-75,-62,-63,1,0
1640,-72,-72,-74,-73,-64,-75,-64,-65,-70,-70,1,0
1641,-70,-75,-67,-80,-60,-72,-67,-74,-71,-62,1,0
1642,-70,-67,-69,-72,-61,-77,-71,-68,-61,-62,1,0
1643,-72,-71,-80,-72,-56,-70,-67,-66,-72,-76,1,0
1644,-79,-74,-70,-78,-60,-72,-62,-69,-66,-64,1,0
1645,-75,-79,-67,-81,-63,-71,-70,-64,-69,-66,1,0
1646,-79,-72,-75,-70,-60,-67,-65,-62,-71,-71,1,0
1647,-64,-83,-69,-72,-58,-64,-71,-60,-64,-69,1,0
1648,-67,-70,-70,-81,-61,-67,-71,-60,-59,-63,1,0
1649,-70,-70,-75,-78,-63,-77,-72,-57,-62,-62,1,0
1650,-84,-100,-75,-68,-55,-70,-75,-64,-67,-62,1,0
1651,-79,-71,-72,-70,-60,-69,-76,-65,-64,-80,1,0
1652,-71,-67,-63,-70,-57,-68,-81,-65,-82,-64,1,0
1653,-71,-66,-77,-79,-68,-69,-73,-60,-61,-67,1,0
1654,-70,-64,-63,-69,-62,-70,-71,-58,-56,-68,1,0
1655,-68,-67,-64,-68,-67,-82,-75,-65,-67,-63,1,0
1656,-67,-71,-64,-71,-58,-68,-69,-67,-68,-73,1,0
1657,-67,-70,-77,-68,-62,-63,-61,-62,-76,-66,1,0
1658,-67,-67,-66,-72,-72,-72,-75,-64,-72,-69,1,0
1659,-72,-67,-69,-78,-63,-67,-63,-66,-65,-68,1,0
1660,-76,-68,-69,-74,-64,-66,-68,-64,-64,-64,1,0
1661,-67,-68,-67,-79,-65,-64,-73,-62,-65,-64,1,0
1662,-63,-76,-61,-66,-67,-62,-67,-61,-59,-68,1,0
1663,-69,-75,-62,-63,-62,-55,-65,-68,-64,-75,1,0
1664,-68,-66,-64,-70,-61,-57,-66,-69,-62,-73,1,0
1665,-65,-64,-62,-72,-63,-62,-68,-65,-62,-77,1,0
1666,-65,-64,-61,-68,-70,-68,-68,-64,-64,-83,1,0
1667,-67,-64,-61,-68,-81,-68,-66,-63,-65,-86,1,0
1668,-69,-64,-61,-67,-73,-66,-66,-63,-67,-100,1,0
1669,-68,-65,-61,-67,-72,-65,-65,-64,-68,-80,1,0
1670,-71,-65,-60,-67,-68,-63,-65,-64,-68,-77,1,0
1671,-71,-70,-61,-71,-62,-60,-67,-64,-64,-67,1,0
1672,-67,-67,-64,-72,-62,-62,-75,-64,-62,-62,1,0
1673,-69,-68,-65,-74,-65,-61,-76,-67,-67,-65,1,0
1674,-65,-71,-62,-73,-58,-60,-68,-66,-72,-84,1,0
1675,-74,-68,-64,-70,-63,-57,-77,-64,-70,-64,1,0
1676,-73,-71,-65,-71,-63,-62,-81,-63,-60,-72,1,0
1677,-79,-70,-62,-73,-65,-61,-67,-63,-61,-64,1,0
1678,-81,-69,-68,-72,-61,-59,-63,-65,-65,-63,1,0
1679,-75,-77,-67,-67,-65,-58,-65,-66,-64,-69,1,0
1680,-75,-63,-61,-67,-65,-63,-68,-71,-56,-62,1,0
1681,-66,-65,-61,-70,-66,-61,-66,-75,-56,-86,1,0
1682,-72,-66,-66,-80,-64,-59,-67,-65,-72,-66,1,0
1683,-81,-67,-73,-69,-56,-60,-71,-64,-62,-71,1,0
1684,-68,-69,-80,-71,-58,-64,-67,-63,-61,-69,1,0
1685,-76,-79,-73,-72,-59,-64,-63,-65,-66,-74,1,0
1686,-68,-65,-72,-69,-61,-65,-83,-64,-73,-65,1,0
1687,-71,-67,-75,-69,-65,-66,-66,-68,-57,-59,1,0
1688,-79,-66,-76,-82,-74,-66,-61,-63,-63,-65,1,0
1689,-71,-69,-71,-73,-58,-62,-62,-64,-70,-64,1,0
1690,-67,-69,-80,-73,-61,-63,-62,-63,-61,-73,1,0
1691,-72,-70,-64,-64,-60,-64,-57,-62,-57,-73,1,0
1692,-75,-71,-65,-68,-57,-69,-58,-62,-65,-64,1,0
1693,-85,-69,-65,-68,-55,-75,-66,-60,-60,-56,1,0
1694,-69,-71,-69,-69,-66,-69,-61,-62,-62,-69,1,0
1695,-86,-81,-77,-73,-60,-66,-58,-62,-63,-63,1,0
1696,-77,-70,-85,-88,-68,-68,-72,-66,-55,-74,1,0
1697,-77,-75,-69,-79,-62,-67,-55,-62,-53,-57,1,0
1698,-81,-77,-81,-86,-67,-67,-58,-66,-52,-62,1,0
1699,-74,-77,-75,-100,-63,-70,-57,-63,-56,-65,1,0
1700,-74,-79,-77,-77,-64,-68,-63,-60,-53,-72,1,0
1701,-73,-71,-80,-77,-67,-65,-57,-71,-59,-67,1,0
1702,-80,-65,-79,-77,-64,-62,-58,-63,-58,-65,1,0
1703,-77,-68,-69,-70,-73,-73,-68,-75,-60,-72,1,0
1704,-69,-67,-69,-72,-73,-65,-60,-62,-54,-71,1,0
1705,-69,-80,-67,-76,-63,-65,-61,-65,-58,-67,1,0
1706,-69,-78,-67,-76,-56,-63,-58,-64,-57,-65,1,0
1707,-69,-75,-62,-72,-57,-63,-58,-76,-56,-75,1,0
1708,-74,-73,-63,-69,-68,-69,-62,-57,-59,-76,1,0
1709,-64,-64,-64,-71,-67,-70,-61,-63,-59,-67,1,0
1710,-67,-68,-66,-65,-60,-72,-74,-60,-57,-74,1,0
1711,-76,-76,-66,-68,-59,-69,-64,-68,-60,-68,1,0
1712,-69,-76,-67,-71,-64,-71,-65,-61,-63,-71,1,0
1713,-74,-75,-65,-72,-64,-63,-66,-60,-55,-64,1,0
1714,-100,-81,-65,-71,-63,-72,-76,-68,-76,-64,1,0
1715,-74,-72,-66,-72,-61,-65,-59,-65,-62,-67,1,0
1716,-73,-69,-64,-76,-68,-72,-63,-67,-70,-61,1,0
1717,-72,-71,-68,-78,-66,-66,-66,-65,-64,-67,1,0
1718,-83,-71,-65,-78,-68,-72,-65,-64,-57,-81,1,0
1719,-81,-67,-71,-78,-65,-68,-58,-62,-56,-62,1,0
1720,-75,-74,-67,-100,-63,-72,-61,-59,-57,-74,1,0
1721,-85,-71,-73,-74,-65,-74,-64,-69,-56,-62,1,0
1722,-80,-76,-69,-72,-81,-81,-57,-68,-57,-61,1,0
1723,-100,-76,-100,-76,-67,-72,-55,-54,-57,-63,1,0
1724,-82,-71,-84,-77,-73,-100,-61,-57,-65,-66,1,0
1725,-71,-74,-100,-73,-67,-76,-54,-62,-59,-61,1,0
1726,-88,-83,-83,-76,-61,-71,-56,-54,-72,-65,1,0
1727,-80,-80,-79,-86,-66,-76,-61,-55,-66,-66,1,0
1728,-100,-81,-76,-75,-67,-78,-55,-59,-61,-64,1,0
1729,-78,-80,-80,-81,-70,-100,-56,-55,-73,-66,1,0
1730,-81,-72,-77,-78,-74,-73,-51,-58,-72,-63,1,0
1731,-100,-73,-76,-83,-82,-86,-53,-63,-71,-61,1,0
1732,-86,-76,-86,-86,-68,-76,-62,-67,-68,-65,1,0
1733,-82,-100,-75,-80,-68,-69,-55,-62,-60,-75,1,0
1734,-88,-85,-74,-83,-64,-72,-52,-61,-55,-72,1,0
1735,-81,-76,-82,-85,-72,-79,-54,-64,-60,-66,1,0
1736,-81,-72,-78,-81,-71,-80,-54,-62,-60,-70,1,0
1737,-82,-100,-79,-83,-64,-69,-57,-60,-73,-67,1,0
1738,-100,-100,-100,-100,-100,-100,-53,-64,-100,-77,1,0
1739,-85,-75,-72,-100,-74,-82,-58,-62,-72,-68,1,0
1740,-87,-100,-80,-100,-70,-74,-54,-59,-63,-72,1,0
1741,-100,-75,-79,-86,-89,-65,-52,-62,-62,-69,1,0
1742,-100,-79,-82,-78,-69,-68,-60,-66,-62,-72,1,0
1743,-84,-79,-81,-83,-76,-69,-60,-68,-61,-77,1,0
1744,-83,-76,-75,-86,-67,-71,-62,-67,-63,-74,1,0
1745,-79,-81,-74,-100,-69,-72,-56,-60,-64,-75,1,0
1746,-83,-80,-100,-100,-73,-75,-52,-58,-63,-71,1,0
1747,-87,-83,-76,-100,-66,-81,-50,-58,-70,-79,1,0
1748,-78,-76,-79,-100,-67,-75,-47,-62,-73,-70,1,0
1749,-81,-82,-84,-85,-71,-70,-46,-60,-67,-67,1,0
1750,-74,-79,-82,-80,-72,-74,-47,-62,-65,-71,1,0
1751,-77,-84,-78,-81,-75,-72,-46,-67,-66,-66,1,0
1752,-87,-81,-83,-85,-68,-72,-49,-60,-68,-66,1,0
1753,-84,-100,-100,-81,-72,-75,-46,-65,-65,-69,1,0
1754,-76,-79,-75,-80,-70,-73,-47,-63,-67,-74,1,0
1755,-74,-76,-82,-100,-76,-80,-46,-62,-72,-72,1,0
1756,-84,-73,-100,-80,-69,-83,-46,-58,-86,-87,1,0
1757,-84,-76,-79,-82,-86,-80,-50,-61,-63,-78,1,0
1758,-73,-76,-83,-100,-75,-85,-47,-66,-61,-70,1,0
1759,-78,-82,-79,-81,-80,-82,-50,-72,-66,-70,1,0
1760,-100,-73,-82,-78,-71,-88,-49,-65,-73,-75,1,0
1761,-73,-76,-78,-90,-72,-82,-56,-61,-64,-72,1,0
1762,-79,-100,-100,-82,-68,-86,-59,-62,-83,-71,1,0
1763,-83,-74,-81,-82,-80,-72,-57,-58,-73,-74,1,0
1764,-76,-79,-81,-100,-68,-76,-62,-64,-66,-79,1,0
1765,-100,-74,-100,-75,-70,-86,-66,-59,-69,-90,1,0
1766,-100,-83,-100,-100,-74,-86,-63,-58,-78,-72,1,0
1767,-83,-79,-82,-82,-74,-79,-72,-67,-72,-72,1,0
1768,-83,-80,-79,-78,-81,-76,-63,-62,-76,-70,1,0
1769,-78,-100,-78,-86,-83,-85,-68,-69,-70,-74,1,0
1770,-80,-100,-87,-79,-80,-100,-72,-67,-66,-78,1,0
1771,-78,-79,-77,-100,-77,-83,-74,-67,-67,-84,1,0
1772,-75,-86,-79,-85,-73,-76,-67,-65,-79,-77,1,0
1773,-73,-87,-84,-81,-69,-75,-63,-62,-64,-77,1,0
1774,-78,-74,-85,-79,-75,-85,-63,-61,-67,-69,1,0
1775,-84,-76,-79,-80,-70,-88,-62,-64,-78,-84,1,0
1776,-100,-84,-83,-76,-82,-81,-72,-64,-79,-71,1,0
1777,-74,-76,-88,-76,-100,-74,-60,-79,-81,-74,1,0
1778,-86,-83,-81,-75,-74,-81,-66,-62,-66,-77,1,0
1779,-81,-72,-84,-83,-77,-75,-64,-65,-64,-82,1,0
1780,-84,-81,-76,-74,-64,-73,-68,-71,-68,-77,1,0
1781,-78,-100,-75,-81,-76,-69,-66,-83,-66,-78,1,0
1782,-80,-83,-79,-84,-71,-72,-65,-64,-69,-77,1,0
1783,-78,-84,-100,-88,-72,-69,-60,-72,-71,-78,1,0
1784,-81,-76,-100,-76,-65,-76,-62,-68,-76,-79,1,0
1785,-100,-100,-100,-100,-100,-100,-62,-64,-100,-76,1,0
1786,-77,-74,-100,-80,-65,-75,-77,-67,-68,-71,1,0
1787,-78,-100,-100,-85,-69,-100,-80,-64,-80,-72,1,0
1788,-80,-78,-100,-84,-77,-73,-66,-71,-72,-67,1,0
1789,-89,-81,-75,-73,-72,-66,-69,-65,-82,-70,1,0
1790,-83,-77,-75,-71,-74,-70,-63,-69,-70,-74,1,0
1791,-80,-76,-77,-75,-81,-68,-64,-68,-78,-86,1,0
1792,-79,-73,-74,-72,-70,-70,-83,-83,-71,-67,1,0
1793,-79,-72,-73,-75,-72,-67,-67,-76,-69,-78,1,0
1794,-80,-79,-100,-74,-74,-69,-76,-79,-72,-72,1,0
1795,-79,-73,-76,-71,-66,-66,-71,-79,-68,-84,1,0
1796,-79,-79,-76,-70,-69,-70,-69,-75,-72,-69,1,0
1797,-72,-78,-75,-72,-76,-77,-62,-69,-68,-69,1,0
1798,-72,-77,-75,-72,-73,-70,-66,-100,-69,-83,1,0
1799,-74,-76,-100,-69,-66,-63,-83,-78,-66,-74,1,0
1800,-87,-72,-71,-67,-67,-67,-65,-68,-70,-75,1,0
1801,-83,-67,-68,-66,-69,-71,-66,-66,-73,-74,1,0
1802,-100,-71,-75,-71,-65,-69,-78,-73,-67,-77,1,0
1803,-100,-72,-75,-67,-74,-72,-80,-78,-77,-73,1,0
1804,-75,-72,-71,-69,-68,-70,-72,-75,-69,-75,1,0
1805,-76,-80,-70,-68,-67,-69,-84,-77,-83,-74,1,0
1806,-76,-77,-74,-70,-100,-73,-72,-70,-63,-76,1,0
1807,-85,-77,-71,-69,-64,-74,-73,-74,-75,-71,1,0
1808,-75,-75,-75,-68,-71,-71,-79,-86,-72,-70,1,0
1809,-78,-72,-72,-69,-64,-85,-73,-72,-68,-70,1,0
1810,-73,-74,-68,-70,-68,-68,-81,-75,-72,-67,1,0
1811,-77,-79,-67,-74,-66,-76,-77,-71,-67,-72,1,0
1812,-72,-78,-65,-78,-61,-67,-78,-72,-72,-67,1,0
1813,-79,-83,-64,-71,-63,-75,-75,-72,-66,-68,1,0
1814,-74,-70,-63,-69,-68,-80,-72,-73,-65,-66,1,0
1815,-82,-70,-63,-72,-68,-80,-76,-73,-68,-68,1,0
1816,-72,-67,-66,-72,-72,-67,-70,-71,-69,-80,1,0
1817,-80,-82,-66,-71,-63,-68,-66,-84,-69,-74,1,0
1818,-75,-68,-65,-66,-64,-64,-86,-72,-87,-63,1,0
1819,-83,-67,-67,-67,-81,-69,-85,-80,-70,-61,1,0
1820,-100,-68,-68,-65,-57,-65,-65,-83,-75,-64,1,0
1821,-86,-67,-75,-65,-65,-60,-85,-71,-79,-68,1,0
1822,-78,-66,-69,-66,-66,-64,-64,-85,-70,-64,1,0
1823,-75,-75,-65,-66,-75,-82,-68,-78,-67,-68,1,0
1824,-71,-69,-65,-67,-63,-69,-65,-83,-66,-57,1,0
1825,-70,-65,-64,-76,-70,-71,-67,-68,-70,-68,1,0
1826,-68,-64,-67,-71,-64,-69,-69,-70,-61,-64,1,0
1827,-74,-73,-65,-73,-62,-62,-63,-67,-78,-67,1,0
1828,-65,-67,-68,-70,-60,-66,-70,-74,-69,-71,1,0
1829,-78,-71,-70,-70,-61,-62,-70,-100,-64,-66,1,0
1830,-80,-68,-74,-64,-61,-70,-68,-100,-64,-69,1,0
1831,-76,-78,-79,-68,-68,-62,-66,-74,-67,-63,1,0
1832,-100,-100,-100,-100,-58,-64,-100,-64,-68,-62,1,0
1833,-76,-75,-65,-100,-67,-74,-76,-69,-70,-62,1,0
1834,-76,-65,-69,-68,-68,-64,-70,-66,-71,-67,1,0
1835,-68,-64,-70,-62,-69,-58,-72,-69,-78,-67,1,0
1836,-67,-66,-71,-68,-65,-60,-70,-68,-67,-72,1,0
1837,-68,-73,-63,-75,-61,-71,-75,-76,-68,-65,1,0
1838,-72,-73,-64,-65,-68,-73,-69,-75,-73,-64,1,0
1839,-71,-66,-72,-66,-71,-78,-72,-74,-68,-61,1,0
1840,-85,-72,-83,-72,-66,-65,-73,-64,-67,-67,1,0
1841,-72,-72,-81,-67,-65,-70,-74,-67,-64,-66,1,0
1842,-82,-65,-100,-67,-67,-72,-70,-71,-63,-73,1,0
1843,-72,-69,-74,-69,-76,-69,-71,-62,-62,-73,1,0
1844,-74,-73,-75,-69,-62,-69,-65,-67,-66,-63,1,0
1845,-70,-71,-84,-72,-60,-69,-63,-67,-71,-63,1,0
1846,-75,-74,-73,-71,-60,-73,-73,-68,-69,-63,1,0
1847,-81,-68,-72,-70,-64,-72,-67,-69,-64,-72,1,0
1848,-74,-77,-79,-73,-66,-75,-75,-66,-67,-73,1,0
1849,-76,-67,-79,-73,-63,-67,-72,-64,-79,-75,1,0
1850,-72,-77,-77,-83,-76,-64,-72,-72,-71,-72,1,0
1851,-70,-75,-85,-79,-69,-60,-71,-64,-72,-67,1,0
1852,-69,-68,-73,-77,-72,-60,-67,-70,-62,-69,1,0
1853,-73,-66,-77,-76,-73,-73,-67,-80,-69,-79,1,0
1854,-70,-70,-74,-77,-71,-70,-65,-72,-71,-64,1,0
1855,-66,-72,-100,-77,-70,-63,-65,-68,-67,-66,1,0
1856,-67,-66,-84,-78,-62,-64,-66,-70,-59,-76,1,0
1857,-72,-70,-82,-84,-65,-69,-72,-68,-60,-69,1,0
1858,-72,-66,-84,-84,-64,-62,-87,-81,-65,-68,1,0
1859,-76,-64,-81,-78,-68,-67,-64,-77,-67,-72,1,0
1860,-73,-67,-80,-76,-73,-66,-69,-73,-70,-71,1,0
1861,-70,-71,-80,-83,-73,-68,-66,-69,-66,-72,1,0
1862,-69,-69,-86,-80,-76,-68,-76,-69,-72,-69,1,0
1863,-70,-67,-86,-82,-71,-66,-69,-65,-70,-72,1,0
1864,-67,-64,-83,-77,-77,-65,-68,-66,-70,-69,1,0
1865,-64,-73,-100,-78,-63,-64,-67,-65,-68,-67,1,0
1866,-64,-73,-81,-73,-67,-70,-63,-78,-74,-73,1,0
1867,-64,-72,-79,-74,-77,-64,-69,-71,-63,-66,1,0
1868,-61,-70,-81,-74,-68,-70,-76,-65,-68,-62,1,0
1869,-62,-68,-86,-87,-69,-71,-75,-70,-80,-61,1,0
1870,-69,-62,-79,-73,-77,-67,-67,-72,-77,-59,1,0
1871,-70,-63,-100,-78,-62,-76,-80,-70,-70,-59,1,0
1872,-70,-63,-81,-84,-66,-65,-67,-66,-67,-64,1,0
1873,-76,-63,-77,-84,-76,-65,-66,-68,-74,-64,1,0
1874,-71,-63,-100,-86,-72,-65,-73,-69,-73,-72,1,0
1875,-73,-62,-100,-82,-72,-69,-68,-78,-65,-72,1,0
1876,-79,-61,-100,-85,-84,-86,-71,-65,-67,-73,1,0
1877,-81,-63,-88,-100,-77,-77,-66,-67,-62,-71,1,0
1878,-90,-63,-100,-100,-78,-81,-63,-74,-71,-68,1,0
1879,-75,-67,-81,-100,-74,-73,-64,-70,-68,-70,1,0
1880,-76,-67,-100,-79,-78,-72,-71,-79,-70,-74,1,0
1881,-79,-70,-80,-100,-73,-82,-71,-71,-66,-68,1,0
1882,-81,-84,-78,-100,-72,-74,-67,-72,-65,-80,1,0
1883,-70,-77,-83,-100,-84,-78,-63,-65,-68,-72,1,0
1884,-79,-74,-100,-75,-71,-74,-66,-73,-62,-71,1,0
1885,-76,-100,-85,-83,-69,-81,-75,-73,-62,-70,1,0
1886,-100,-72,-100,-100,-72,-72,-65,-70,-60,-70,1,0
1887,-72,-77,-100,-75,-64,-81,-61,-65,-63,-64,1,0
1888,-73,-76,-100,-88,-61,-100,-64,-62,-60,-78,1,0
1889,-75,-70,-80,-80,-64,-75,-72,-75,-61,-64,1,0
1890,-80,-68,-89,-100,-74,-77,-75,-64,-60,-72,1,0
1891,-88,-79,-100,-100,-65,-67,-67,-71,-65,-79,1,0
1892,-71,-71,-79,-80,-72,-69,-64,-64,-60,-64,1,0
1893,-72,-69,-86,-100,-68,-72,-63,-72,-60,-64,1,0
1894,-69,-68,-83,-88,-74,-77,-64,-64,-60,-68,1,0
1895,-72,-68,-83,-86,-69,-78,-63,-64,-73,-70,1,0
1896,-76,-76,-78,-81,-70,-80,-61,-64,-73,-64,1,0
1897,-67,-81,-100,-80,-73,-72,-65,-63,-76,-62,1,0
1898,-71,-70,-85,-81,-68,-84,-61,-82,-68,-66,1,0
1899,-67,-73,-87,-75,-65,-76,-59,-68,-64,-70,1,0
1900,-73,-71,-82,-81,-72,-73,-68,-66,-59,-72,1,0
1901,-70,-71,-78,-81,-80,-82,-70,-71,-57,-75,1,0
1902,-73,-86,-100,-86,-69,-72,-62,-66,-60,-63,1,0
1903,-80,-74,-84,-100,-66,-79,-64,-72,-59,-66,1,0
1904,-70,-70,-100,-87,-67,-77,-63,-65,-59,-79,1,0
1905,-84,-86,-86,-100,-69,-70,-58,-64,-58,-68,1,0
1906,-72,-74,-87,-100,-82,-69,-67,-65,-64,-64,1,0
1907,-74,-76,-87,-85,-73,-74,-59,-68,-63,-80,1,0
