superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door
1916,-80,-74,-61,-73,-79,-81,-85,-75,-82,-100,0,0
1918,-80,-75,-61,-73,-80,-81,-86,-76,-83,-100,0,0
1919,-79,-74,-60,-73,-79,-82,-84,-76,-83,-100,0,0
1920,-79,-74,-61,-73,-79,-81,-85,-76,-83,-91,0,0
1921,-78,-74,-61,-73,-79,-81,-84,-76,-83,-91,0,0
1922,-79,-73,-61,-72,-79,-81,-85,-76,-84,-100,0,0
1923,-79,-73,-62,-72,-79,-82,-86,-76,-84,-88,0,0
1924,-79,-74,-62,-72,-79,-86,-89,-76,-84,-88,0,0
1925,-79,-74,-63,-72,-80,-100,-100,-76,-83,-100,0,0
1926,-79,-75,-65,-72,-81,-100,-100,-77,-84,-86,0,0
1927,-79,-76,-67,-72,-81,-100,-86,-77,-86,-100,0,0
1928,-78,-76,-69,-74,-82,-100,-86,-78,-100,-100,0,0
1929,-78,-76,-69,-75,-84,-100,-100,-79,-100,-89,0,0
1930,-77,-76,-65,-77,-82,-100,-100,-80,-100,-100,0,0
1931,-77,-76,-62,-79,-80,-100,-100,-79,-100,-88,0,0
1932,-78,-77,-61,-85,-78,-88,-100,-79,-88,-100,0,0
1933,-78,-78,-63,-82,-81,-100,-89,-79,-87,-100,0,0
1934,-79,-78,-67,-77,-82,-87,-100,-79,-88,-100,0,0
1935,-76,-75,-67,-75,-82,-85,-90,-81,-100,-100,0,0
1936,-78,-75,-64,-77,-79,-84,-85,-78,-100,-100,0,0
1937,-86,-77,-62,-77,-80,-83,-100,-77,-85,-100,0,0
1938,-82,-80,-62,-78,-82,-100,-100,-79,-81,-100,0,0
1939,-80,-76,-62,-100,-78,-100,-100,-81,-81,-100,0,0
1940,-81,-75,-64,-80,-84,-82,-83,-82,-100,-100,0,0
1941,-77,-75,-62,-83,-100,-85,-86,-84,-84,-86,0,0
1942,-78,-83,-60,-82,-88,-90,-100,-83,-84,-100,0,0
1943,-79,-86,-63,-73,-84,-100,-100,-82,-100,-100,0,0
1944,-78,-82,-59,-80,-81,-88,-100,-82,-100,-100,0,0
1945,-76,-77,-59,-78,-83,-86,-100,-81,-85,-100,0,0
1946,-78,-76,-66,-70,-82,-83,-86,-87,-89,-90,0,0
1947,-76,-80,-64,-73,-87,-86,-90,-100,-100,-100,0,0
1948,-78,-77,-62,-73,-82,-87,-100,-100,-88,-100,0,0
1949,-77,-77,-64,-70,-83,-84,-100,-84,-100,-100,0,0
1950,-78,-73,-64,-72,-82,-80,-100,-82,-84,-100,0,0
1951,-79,-77,-64,-71,-81,-79,-100,-83,-88,-100,0,0
1952,-80,-85,-60,-70,-79,-82,-100,-79,-85,-100,0,0
1953,-84,-83,-63,-72,-80,-100,-100,-81,-84,-92,0,0
1954,-81,-86,-62,-73,-79,-82,-100,-82,-87,-100,0,0
1955,-87,-78,-64,-75,-78,-79,-100,-79,-84,-100,0,0
1956,-79,-100,-60,-72,-100,-84,-84,-80,-88,-100,0,0
1957,-77,-78,-59,-70,-81,-79,-100,-81,-86,-100,0,0
1958,-75,-84,-62,-80,-82,-81,-100,-79,-100,-100,0,0
1959,-74,-80,-61,-100,-79,-86,-100,-100,-100,-100,0,0
1960,-77,-82,-63,-84,-82,-81,-100,-88,-85,-100,0,0
1961,-74,-79,-60,-78,-87,-78,-100,-79,-87,-100,0,0
1962,-80,-79,-61,-72,-81,-77,-100,-83,-100,-100,0,0
1963,-78,-78,-60,-69,-80,-88,-100,-100,-82,-100,0,0
1964,-78,-81,-61,-70,-85,-81,-100,-100,-85,-100,0,0
1965,-84,-86,-63,-86,-86,-78,-100,-82,-83,-100,0,0
1966,-89,-71,-65,-74,-80,-77,-100,-79,-85,-100,0,0
1967,-89,-73,-66,-77,-81,-80,-86,-81,-88,-100,0,0
1968,-100,-70,-67,-100,-80,-83,-89,-79,-82,-89,0,0
1969,-80,-70,-62,-78,-100,-87,-82,-80,-76,-84,0,0
1970,-82,-73,-61,-72,-83,-80,-87,-82,-75,-86,0,0
1971,-83,-83,-67,-68,-86,-84,-84,-79,-74,-100,0,0
1972,-85,-76,-60,-74,-86,-79,-88,-82,-76,-100,0,0
1973,-85,-77,-62,-68,-100,-81,-100,-81,-79,-100,0,0
1974,-79,-80,-72,-64,-100,-100,-100,-82,-74,-100,0,0
1975,-82,-87,-69,-66,-100,-83,-100,-84,-77,-100,0,0
1976,-83,-78,-57,-69,-80,-88,-91,-83,-75,-87,0,0
1977,-77,-70,-60,-71,-78,-90,-85,-81,-88,-100,0,0
1978,-78,-83,-60,-78,-82,-85,-100,-79,-78,-100,0,0
1979,-84,-72,-58,-73,-83,-100,-100,-84,-82,-100,0,0
1980,-100,-71,-58,-68,-80,-78,-100,-100,-83,-100,0,0
1981,-78,-70,-59,-68,-74,-75,-100,-100,-80,-100,0,0
1982,-77,-74,-55,-66,-76,-81,-84,-100,-88,-87,0,0
1983,-74,-87,-61,-67,-100,-83,-87,-82,-80,-86,0,0
1984,-81,-70,-62,-69,-86,-79,-79,-80,-76,-100,0,0
1985,-100,-70,-62,-67,-80,-100,-100,-86,-79,-100,0,0
1986,-80,-80,-55,-68,-76,-100,-88,-79,-87,-100,0,0
1987,-78,-73,-69,-69,-100,-100,-100,-84,-100,-86,0,0
1988,-83,-75,-65,-67,-82,-100,-87,-78,-81,-88,0,0
1989,-76,-72,-65,-62,-80,-83,-82,-75,-79,-100,0,0
1990,-79,-83,-59,-70,-79,-100,-78,-73,-77,-100,0,0
1991,-81,-88,-60,-69,-80,-100,-74,-100,-74,-100,0,0
1992,-76,-70,-60,-62,-83,-79,-73,-75,-83,-82,0,0
1993,-100,-71,-63,-62,-70,-75,-84,-75,-70,-100,0,0
1994,-81,-66,-51,-62,-71,-81,-69,-72,-78,-79,0,0
1995,-77,-67,-54,-60,-69,-83,-69,-64,-77,-85,0,0
1996,-75,-67,-49,-57,-70,-78,-65,-63,-70,-79,0,0
1997,-68,-65,-52,-58,-71,-78,-62,-64,-73,-79,0,0
1998,-68,-65,-47,-62,-70,-76,-63,-62,-74,-86,0,0
1999,-88,-66,-47,-64,-74,-77,-64,-63,-71,-89,0,0
2000,-70,-62,-45,-60,-79,-77,-64,-64,-71,-86,0,0
2001,-72,-70,-53,-55,-84,-76,-64,-63,-71,-81,0,0
2002,-69,-67,-100,-63,-78,-74,-64,-67,-69,-83,0,0
2003,-75,-65,-48,-75,-76,-82,-66,-68,-64,-85,0,0
2004,-70,-72,-64,-64,-84,-76,-67,-67,-64,-82,0,0
2005,-66,-64,-54,-68,-75,-76,-67,-66,-63,-83,0,0
2006,-71,-73,-57,-66,-74,-89,-70,-64,-65,-78,0,0
2007,-68,-66,-53,-57,-74,-76,-70,-64,-62,-100,0,0
2008,-80,-68,-57,-61,-83,-82,-70,-69,-63,-79,0,0
2009,-73,-70,-50,-58,-77,-76,-69,-64,-63,-85,0,0
2010,-73,-63,-51,-53,-74,-74,-68,-62,-60,-84,0,0
2011,-73,-67,-58,-52,-71,-79,-73,-60,-62,-83,0,0
2012,-66,-72,-60,-50,-77,-73,-71,-60,-63,-76,0,0
2013,-70,-77,-58,-49,-81,-75,-75,-61,-61,-77,0,0
2014,-73,-75,-67,-52,-76,-80,-69,-67,-64,-81,0,0
2015,-76,-71,-64,-57,-73,-73,-67,-64,-67,-78,0,0
2016,-75,-72,-63,-57,-76,-78,-69,-64,-65,-79,0,0
2017,-81,-79,-74,-48,-81,-78,-64,-64,-64,-79,0,0
2018,-81,-65,-60,-49,-77,-78,-63,-67,-62,-100,0,0
2019,-85,-65,-61,-55,-70,-100,-65,-69,-62,-82,0,0
2020,-77,-75,-69,-51,-68,-87,-64,-67,-59,-100,0,0
2021,-71,-69,-64,-47,-67,-85,-63,-68,-61,-88,0,0
2022,-72,-71,-73,-49,-68,-78,-60,-64,-66,-79,0,0
2023,-71,-64,-62,-50,-68,-76,-65,-67,-66,-84,0,0
2024,-70,-60,-63,-53,-82,-73,-65,-65,-64,-86,0,0
2025,-69,-72,-72,-47,-89,-79,-66,-65,-62,-85,0,0
2026,-72,-66,-65,-49,-73,-71,-68,-62,-60,-71,0,0
2027,-66,-66,-76,-56,-68,-85,-65,-63,-62,-77,0,0
2028,-64,-65,-64,-51,-66,-72,-67,-62,-64,-75,0,0
2029,-78,-79,-57,-48,-67,-71,-66,-61,-65,-79,0,0
2030,-64,-75,-60,-57,-70,-67,-67,-62,-66,-70,0,0
2031,-67,-64,-66,-56,-70,-100,-71,-68,-67,-86,0,0
2032,-70,-74,-56,-52,-65,-100,-71,-62,-61,-73,0,0
2033,-70,-70,-58,-55,-64,-77,-100,-61,-63,-71,0,0
2034,-76,-60,-57,-61,-66,-100,-72,-64,-57,-71,0,0
2035,-67,-66,-56,-60,-70,-77,-66,-64,-55,-78,0,0
2036,-68,-57,-62,-66,-71,-73,-78,-58,-59,-80,0,0
2037,-64,-65,-69,-65,-65,-76,-69,-58,-60,-72,0,0
2038,-69,-61,-62,-68,-73,-78,-79,-64,-60,-85,0,0
2039,-72,-69,-62,-58,-72,-67,-66,-63,-56,-100,0,0
2040,-66,-61,-61,-61,-68,-70,-62,-61,-56,-69,0,0
2041,-61,-63,-56,-56,-78,-70,-68,-61,-55,-65,0,0
2042,-61,-76,-73,-57,-64,-67,-67,-60,-57,-65,0,0
2043,-65,-59,-61,-61,-76,-69,-64,-60,-53,-69,0,0
2044,-66,-56,-67,-60,-75,-73,-66,-63,-56,-68,0,0
2045,-69,-57,-69,-61,-72,-64,-62,-64,-56,-76,0,0
2046,-67,-62,-74,-64,-59,-78,-63,-62,-67,-74,0,0
2047,-58,-60,-68,-100,-61,-70,-65,-59,-62,-85,0,0
2048,-65,-62,-78,-64,-73,-66,-67,-61,-61,-75,0,0
2049,-70,-56,-68,-66,-69,-73,-65,-62,-56,-77,0,0
2050,-66,-58,-66,-64,-78,-73,-70,-66,-62,-87,0,0
2051,-68,-54,-71,-71,-69,-74,-73,-64,-63,-72,0,0
2052,-64,-59,-100,-67,-77,-69,-69,-62,-59,-71,0,0
2053,-53,-52,-67,-65,-70,-65,-63,-71,-74,-86,0,0
2054,-55,-49,-77,-74,-77,-74,-75,-73,-61,-62,0,0
2055,-56,-51,-70,-75,-68,-72,-65,-76,-63,-69,0,0
2056,-56,-49,-69,-63,-67,-73,-68,-61,-62,-70,0,0
2057,-52,-53,-64,-75,-64,-70,-66,-61,-64,-78,0,0
2058,-52,-51,-66,-66,-68,-64,-64,-62,-62,-100,0,0
2059,-49,-54,-71,-67,-64,-70,-61,-64,-69,-100,0,0
2060,-50,-53,-100,-70,-65,-63,-72,-62,-59,-100,0,0
2061,-55,-57,-100,-77,-66,-69,-67,-63,-62,-100,0,0
2062,-54,-56,-65,-65,-75,-67,-68,-78,-60,-83,0,0
2063,-61,-48,-71,-77,-76,-61,-69,-72,-62,-66,0,0
2064,-52,-57,-100,-64,-58,-61,-64,-66,-67,-72,0,0
2065,-58,-68,-73,-65,-60,-66,-69,-64,-64,-62,0,0
2066,-56,-56,-66,-67,-67,-62,-69,-65,-68,-63,0,0
2067,-61,-54,-69,-64,-70,-67,-72,-76,-62,-64,0,0
2068,-61,-56,-72,-71,-56,-57,-67,-73,-61,-64,0,0
2069,-67,-60,-66,-69,-60,-65,-61,-67,-70,-67,0,0
2070,-60,-51,-80,-67,-63,-77,-68,-65,-60,-66,0,0
2071,-57,-62,-76,-66,-63,-59,-64,-61,-62,-62,0,0
2072,-63,-61,-81,-70,-54,-61,-64,-65,-66,-63,0,0
2073,-63,-62,-77,-68,-57,-62,-64,-72,-61,-61,0,0
2074,-63,-55,-71,-69,-61,-60,-100,-63,-62,-69,0,0
2075,-62,-55,-77,-64,-64,-60,-65,-65,-64,-68,0,0
2076,-70,-62,-72,-65,-100,-61,-71,-68,-63,-61,0,0
2077,-64,-56,-84,-69,-70,-62,-60,-69,-63,-76,0,0
2078,-64,-61,-71,-70,-59,-70,-70,-60,-66,-62,0,0
2079,-66,-65,-72,-69,-59,-58,-70,-70,-67,-69,0,0
2080,-70,-58,-77,-79,-64,-56,-61,-66,-73,-64,0,0
2081,-72,-58,-73,-70,-64,-60,-73,-66,-66,-63,0,0
2082,-65,-64,-81,-100,-57,-100,-62,-70,-66,-74,0,1
2083,-61,-64,-82,-72,-60,-60,-64,-67,-61,-86,0,1
2084,-72,-54,-79,-76,-61,-62,-62,-62,-58,-59,0,1
2085,-72,-57,-72,-71,-52,-57,-57,-67,-77,-61,0,1
2086,-70,-55,-72,-75,-63,-55,-62,-69,-63,-61,0,1
2087,-66,-55,-74,-71,-62,-54,-67,-75,-67,-63,0,1
2088,-63,-55,-100,-75,-70,-55,-71,-73,-63,-65,0,1
2089,-64,-57,-74,-75,-66,-54,-69,-78,-62,-65,0,1
2090,-77,-57,-72,-76,-62,-56,-63,-77,-61,-65,0,1
2091,-68,-55,-100,-100,-71,-54,-66,-100,-61,-68,0,1
2092,-72,-55,-69,-69,-58,-53,-69,-69,-61,-65,0,1
2093,-76,-60,-82,-69,-60,-52,-71,-68,-100,-63,0,1
2094,-62,-57,-73,-68,-62,-49,-69,-66,-68,-61,0,1
2095,-64,-61,-73,-63,-62,-50,-70,-67,-63,-100,0,1
2096,-74,-63,-72,-63,-62,-50,-68,-71,-60,-100,0,1
2097,-78,-64,-100,-64,-63,-50,-67,-71,-61,-100,0,1
2098,-75,-64,-100,-64,-63,-49,-67,-69,-62,-100,0,1
2099,-64,-60,-100,-69,-62,-48,-66,-68,-62,-100,0,1
2100,-62,-57,-100,-69,-60,-48,-66,-66,-65,-100,0,1
2101,-69,-56,-72,-78,-57,-53,-65,-65,-73,-100,0,1
2102,-75,-58,-75,-71,-60,-57,-64,-63,-64,-62,1,0
2103,-62,-57,-73,-72,-54,-54,-64,-74,-59,-63,1,0
2104,-71,-62,-72,-78,-63,-57,-63,-85,-62,-70,1,0
2105,-63,-64,-73,-75,-57,-69,-62,-74,-68,-71,1,0
2106,-61,-63,-73,-65,-72,-52,-63,-66,-68,-62,1,0
2107,-64,-69,-75,-68,-62,-56,-69,-70,-67,-64,1,0
2108,-70,-62,-80,-67,-54,-61,-66,-67,-70,-67,1,0
2109,-58,-60,-69,-71,-56,-74,-65,-64,-89,-63,1,0
2110,-60,-60,-71,-74,-56,-65,-68,-66,-61,-64,1,0
2111,-60,-61,-77,-66,-55,-65,-66,-65,-63,-67,1,0
2112,-55,-57,-65,-57,-58,-63,-64,-62,-68,-58,1,0
2113,-64,-61,-61,-60,-56,-76,-69,-62,-60,-57,1,0
2114,-60,-62,-60,-61,-54,-67,-63,-67,-67,-60,1,0
2115,-60,-60,-64,-61,-58,-74,-64,-65,-75,-62,1,0
2116,-64,-71,-60,-72,-59,-69,-72,-61,-72,-64,1,0
2117,-63,-59,-62,-66,-55,-71,-65,-63,-67,-64,1,0
2118,-71,-100,-59,-66,-55,-68,-64,-67,-75,-60,1,0
2119,-62,-64,-61,-64,-58,-80,-67,-66,-64,-62,1,0
2120,-69,-60,-63,-65,-50,-71,-100,-64,-71,-64,1,0
2121,-72,-62,-54,-64,-49,-66,-69,-74,-66,-79,1,0
2122,-73,-60,-59,-61,-49,-70,-71,-66,-68,-59,1,0
2123,-68,-66,-60,-63,-49,-70,-67,-66,-66,-72,1,0
2124,-66,-60,-57,-61,-49,-72,-71,-74,-61,-61,1,0
2125,-67,-75,-58,-70,-49,-68,-66,-64,-64,-69,1,0
2126,-74,-63,-62,-62,-52,-75,-76,-63,-63,-63,1,0
2127,-66,-64,-65,-65,-50,-72,-61,-69,-61,-62,1,0
2128,-71,-58,-65,-63,-51,-71,-62,-62,-61,-60,1,0
2129,-67,-62,-61,-60,-46,-74,-64,-64,-60,-62,1,0
2130,-75,-63,-62,-62,-49,-78,-63,-60,-60,-62,1,0
2131,-73,-73,-63,-65,-56,-75,-65,-66,-63,-64,1,0
2132,-70,-73,-71,-67,-57,-71,-63,-63,-57,-60,1,0
2133,-72,-64,-72,-64,-57,-78,-63,-56,-61,-61,1,0
2134,-71,-67,-69,-65,-57,-68,-71,-63,-54,-63,1,0
2135,-72,-74,-71,-64,-56,-75,-64,-64,-60,-60,1,0
2136,-68,-72,-72,-67,-61,-66,-65,-60,-62,-64,1,0
2137,-100,-100,-100,-100,-59,-100,-60,-63,-60,-65,1,0
2138,-100,-100,-100,-100,-59,-64,-66,-63,-61,-73,1,0
2139,-72,-74,-69,-69,-57,-68,-63,-58,-58,-62,1,0
2140,-70,-77,-69,-73,-65,-84,-62,-56,-64,-66,1,0
2141,-83,-67,-79,-76,-63,-82,-69,-55,-62,-73,1,0
2142,-100,-100,-100,-100,-64,-66,-68,-57,-67,-60,1,0
2143,-81,-70,-76,-82,-59,-64,-73,-69,-59,-71,1,0
2144,-84,-78,-77,-81,-67,-77,-61,-64,-63,-63,1,0
2145,-73,-75,-72,-76,-64,-86,-64,-61,-76,-73,1,0
2146,-70,-71,-71,-75,-70,-75,-64,-61,-59,-66,1,0
2147,-82,-74,-100,-86,-66,-66,-76,-62,-65,-59,1,0
2148,-78,-75,-76,-79,-65,-67,-72,-62,-58,-70,1,0
2149,-100,-100,-100,-100,-63,-100,-66,-65,-100,-75,1,0
2150,-74,-74,-74,-79,-64,-68,-74,-63,-65,-60,1,0
2151,-75,-74,-74,-82,-62,-76,-68,-76,-70,-60,1,0
2152,-84,-80,-75,-83,-64,-70,-64,-64,-58,-100,1,0
2153,-88,-78,-100,-79,-64,-73,-61,-65,-60,-100,1,0
2154,-100,-76,-87,-77,-64,-73,-58,-78,-63,-100,1,0
2155,-80,-78,-100,-83,-64,-73,-62,-62,-68,-100,1,0
2156,-75,-84,-77,-78,-65,-73,-60,-64,-65,-82,1,0
2157,-90,-80,-78,-100,-80,-65,-56,-67,-59,-73,1,0
2158,-73,-77,-76,-76,-64,-100,-52,-62,-57,-67,1,0
2159,-71,-78,-73,-81,-74,-79,-54,-61,-51,-71,1,0
2160,-69,-77,-70,-78,-64,-72,-53,-60,-61,-68,1,0
2161,-73,-73,-70,-76,-68,-64,-58,-62,-54,-73,1,0
2162,-73,-87,-83,-86,-70,-70,-59,-58,-54,-71,1,0
2163,-69,-72,-75,-78,-69,-63,-53,-62,-54,-64,1,0
2164,-76,-67,-71,-74,-62,-62,-56,-59,-67,-70,1,0
2165,-73,-71,-68,-74,-64,-60,-56,-57,-66,-70,1,0
2166,-69,-70,-75,-79,-75,-64,-56,-58,-55,-63,1,0
2167,-72,-70,-72,-74,-63,-61,-56,-62,-55,-58,1,0
2168,-70,-69,-81,-69,-60,-63,-55,-62,-58,-60,1,0
2169,-67,-71,-74,-66,-62,-75,-57,-62,-59,-63,1,0
2170,-68,-70,-78,-66,-59,-71,-55,-77,-62,-65,1,0
2171,-69,-69,-68,-67,-57,-69,-62,-66,-57,-66,1,0
2172,-72,-72,-71,-70,-60,-65,-56,-83,-56,-67,1,0
2173,-69,-71,-70,-70,-57,-61,-62,-63,-54,-61,1,0
2174,-67,-66,-67,-72,-58,-61,-72,-65,-63,-59,1,0
2175,-70,-70,-68,-78,-63,-63,-63,-66,-55,-66,1,0
2176,-76,-67,-69,-74,-62,-60,-72,-70,-59,-60,1,0
2177,-69,-86,-64,-68,-82,-60,-65,-65,-63,-65,1,0
2178,-64,-100,-61,-67,-69,-60,-62,-69,-59,-61,1,0
2179,-66,-85,-66,-69,-73,-62,-64,-70,-60,-61,1,0
2180,-68,-70,-69,-69,-60,-64,-62,-72,-63,-73,1,0
2181,-68,-65,-66,-71,-55,-58,-68,-75,-60,-66,1,0
2182,-75,-72,-61,-71,-62,-56,-65,-75,-67,-62,1,0
2183,-82,-69,-69,-65,-61,-59,-72,-74,-62,-68,1,0
2184,-71,-71,-71,-64,-61,-68,-65,-72,-62,-64,1,0
2185,-64,-100,-100,-100,-58,-57,-64,-70,-68,-70,1,0
2186,-62,-77,-65,-69,-61,-62,-77,-69,-82,-62,1,0
2187,-68,-69,-63,-65,-60,-64,-68,-79,-75,-69,1,0
2188,-68,-72,-69,-66,-57,-63,-72,-64,-64,-69,1,0
2189,-71,-67,-64,-69,-57,-100,-72,-72,-68,-68,1,0
2190,-70,-66,-63,-71,-57,-72,-67,-63,-69,-64,1,0
2191,-100,-64,-62,-69,-58,-70,-69,-71,-67,-69,1,0
2192,-71,-68,-63,-66,-60,-73,-68,-71,-69,-66,1,0
2193,-65,-65,-63,-63,-63,-65,-70,-69,-69,-72,1,0
2194,-62,-68,-64,-61,-60,-64,-72,-67,-61,-65,1,0
2195,-65,-65,-66,-63,-66,-62,-68,-64,-66,-100,1,0
2196,-63,-100,-100,-100,-60,-60,-71,-100,-67,-65,1,0
2197,-62,-62,-68,-71,-55,-63,-65,-73,-64,-73,1,0
2198,-64,-64,-67,-69,-54,-61,-65,-74,-68,-67,1,0
2199,-62,-62,-71,-64,-55,-58,-68,-75,-62,-62,1,0
2200,-67,-61,-100,-64,-56,-63,-76,-72,-65,-67,1,0
2201,-69,-61,-67,-65,-57,-64,-62,-66,-63,-64,1,0
2202,-64,-66,-65,-68,-62,-72,-67,-67,-67,-69,1,0
2203,-64,-65,-78,-65,-57,-58,-74,-70,-64,-62,1,0
2204,-66,-70,-66,-64,-57,-62,-67,-72,-62,-67,1,0
2205,-69,-62,-65,-74,-62,-61,-66,-73,-66,-62,1,0
2206,-82,-67,-69,-66,-57,-60,-71,-75,-69,-73,1,0
2207,-77,-67,-71,-69,-62,-66,-70,-67,-67,-72,1,0
2208,-74,-72,-67,-77,-81,-64,-63,-70,-77,-72,1,0
2209,-82,-65,-72,-64,-68,-61,-73,-75,-66,-66,1,0
2210,-68,-68,-67,-82,-68,-63,-72,-70,-66,-69,1,0
2211,-70,-64,-65,-72,-71,-62,-63,-71,-63,-69,1,0
2212,-66,-68,-68,-67,-71,-62,-65,-71,-64,-64,1,0
2213,-65,-76,-70,-66,-60,-63,-73,-64,-78,-67,1,0
2214,-62,-100,-100,-100,-62,-66,-100,-68,-63,-66,1,0
2215,-67,-65,-72,-62,-64,-66,-69,-78,-63,-68,1,0
2216,-66,-64,-74,-66,-62,-62,-71,-68,-73,-63,1,0
2217,-69,-67,-82,-67,-65,-62,-66,-66,-68,-72,1,0
2218,-65,-68,-86,-67,-63,-63,-66,-69,-82,-58,1,0
2219,-70,-72,-81,-69,-65,-65,-69,-67,-76,-68,1,0
2220,-62,-69,-82,-66,-75,-67,-65,-75,-62,-60,1,0
2221,-61,-68,-69,-63,-67,-64,-68,-64,-62,-78,1,0
2222,-71,-78,-68,-64,-71,-66,-63,-69,-72,-62,1,0
2223,-64,-70,-74,-66,-64,-61,-65,-72,-62,-65,1,0
2224,-75,-70,-73,-73,-66,-62,-70,-75,-71,-70,1,0
2225,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,1,0
2226,-77,-78,-100,-100,-64,-67,-69,-71,-70,-68,1,0
2227,-66,-74,-100,-78,-60,-69,-71,-69,-70,-64,1,0
2228,-65,-79,-82,-79,-64,-64,-68,-82,-70,-70,1,0
2229,-68,-73,-78,-74,-66,-68,-63,-76,-85,-67,1,0
2230,-70,-74,-76,-100,-73,-65,-66,-69,-66,-65,1,0
2231,-63,-69,-100,-77,-66,-69,-65,-78,-68,-76,1,0
2232,-65,-71,-100,-84,-65,-68,-64,-67,-77,-70,1,0
2233,-71,-71,-100,-76,-75,-68,-64,-75,-77,-65,1,0
2234,-70,-72,-100,-79,-70,-69,-65,-68,-72,-83,1,0
2235,-77,-81,-79,-80,-65,-68,-64,-62,-70,-100,1,0
2236,-79,-81,-80,-79,-73,-78,-57,-61,-66,-71,1,0
2237,-74,-78,-82,-79,-70,-75,-57,-64,-79,-74,1,0
2238,-81,-75,-100,-84,-68,-76,-57,-67,-66,-75,1,0
2239,-76,-75,-100,-81,-62,-69,-56,-73,-63,-65,1,0
2240,-73,-74,-86,-82,-66,-76,-57,-62,-70,-69,1,0
2241,-100,-77,-79,-82,-64,-84,-56,-64,-76,-66,1,0
2242,-87,-71,-100,-75,-62,-78,-58,-69,-71,-65,1,0
2243,-100,-100,-100,-100,-63,-100,-62,-63,-64,-74,1,0
2244,-87,-80,-76,-73,-61,-74,-61,-65,-66,-66,1,0
2245,-76,-73,-77,-69,-56,-72,-59,-64,-68,-64,1,0
2246,-70,-76,-73,-71,-58,-76,-56,-67,-62,-66,1,0
2247,-69,-79,-79,-69,-60,-69,-56,-66,-64,-68,1,0
2248,-73,-84,-72,-72,-64,-66,-58,-71,-69,-67,1,0
2249,-72,-71,-74,-68,-64,-67,-55,-62,-59,-75,1,0
2250,-72,-75,-72,-67,-67,-79,-54,-64,-60,-69,1,0
2251,-75,-70,-76,-71,-62,-72,-52,-65,-62,-68,1,0
2252,-81,-65,-69,-70,-63,-68,-52,-64,-77,-75,1,0
2253,-78,-66,-75,-69,-62,-72,-52,-61,-64,-76,1,0
2254,-71,-83,-81,-78,-83,-67,-51,-61,-66,-63,1,0
2255,-70,-69,-79,-75,-71,-67,-51,-60,-58,-67,1,0
2256,-75,-79,-74,-75,-100,-71,-51,-65,-56,-66,1,0
2257,-73,-67,-74,-74,-68,-72,-54,-69,-58,-63,1,0
2258,-100,-76,-81,-80,-70,-82,-55,-65,-60,-77,1,0
2259,-78,-74,-77,-78,-72,-72,-57,-61,-58,-69,1,0
2260,-83,-75,-74,-76,-72,-69,-58,-65,-60,-66,1,0
2261,-87,-75,-78,-76,-67,-75,-57,-71,-62,-64,1,0
2262,-100,-75,-77,-83,-64,-74,-60,-69,-64,-64,1,0
2263,-75,-75,-76,-77,-73,-74,-55,-78,-61,-69,1,0
2264,-71,-78,-78,-83,-74,-72,-55,-67,-61,-81,1,0
2265,-75,-71,-78,-80,-70,-74,-61,-65,-64,-75,1,0
2266,-80,-76,-74,-74,-77,-75,-58,-64,-61,-67,1,0
2267,-74,-76,-72,-100,-66,-78,-69,-83,-68,-63,1,0
2268,-83,-79,-75,-83,-81,-74,-59,-65,-70,-65,1,0
2269,-84,-74,-81,-79,-67,-83,-61,-74,-72,-66,1,0
2270,-100,-72,-79,-83,-73,-71,-61,-65,-69,-73,1,0
2271,-86,-76,-79,-78,-67,-71,-60,-77,-70,-64,1,0
2272,-100,-100,-100,-100,-64,-100,-62,-100,-100,-68,1,0
2273,-78,-79,-77,-79,-66,-81,-75,-68,-66,-75,1,0
2274,-100,-74,-89,-77,-75,-71,-63,-65,-67,-71,1,0
2275,-80,-80,-86,-88,-75,-70,-63,-67,-73,-64,1,0
2276,-78,-82,-80,-100,-70,-82,-64,-65,-67,-71,1,0
2277,-78,-74,-80,-74,-72,-70,-64,-66,-70,-79,1,0
2278,-83,-78,-76,-78,-78,-73,-60,-100,-65,-67,1,0
2279,-76,-81,-73,-73,-75,-82,-59,-64,-73,-73,1,0
2280,-100,-100,-100,-100,-67,-100,-70,-65,-100,-76,1,0
2281,-73,-77,-78,-75,-72,-74,-69,-68,-65,-73,1,0
2282,-84,-83,-77,-78,-81,-78,-70,-75,-69,-68,1,0
2283,-77,-100,-77,-100,-67,-68,-68,-70,-79,-71,1,0
2284,-78,-73,-75,-81,-66,-78,-65,-72,-68,-74,1,0
2285,-86,-79,-76,-78,-79,-76,-68,-64,-68,-63,1,0
2286,-85,-82,-75,-80,-72,-72,-69,-67,-66,-66,1,0
2287,-82,-84,-80,-86,-71,-76,-62,-68,-76,-66,1,0
2288,-77,-80,-82,-80,-81,-76,-57,-72,-66,-67,1,0
2289,-85,-100,-83,-79,-71,-84,-60,-65,-65,-75,1,0
2290,-76,-70,-81,-81,-70,-78,-61,-71,-80,-76,1,0
2291,-83,-80,-88,-83,-74,-83,-58,-70,-64,-80,1,0
2292,-75,-77,-80,-84,-72,-65,-58,-68,-75,-66,1,0
